Protein,Order,SampleName,LabRep,LabBlock,MaltPlant,MaltRep,MaltTime,malttime,abundance,abundance.sc,abundance.scOut
HORVU1Hr1G091600.8,34,aBP7,2,4,2,1,75.5,75.5,230306.4036,230.3064036,230.3064036
HORVU1Hr1G092150.2,34,aBP7,2,4,2,1,75.5,75.5,4474.630527,4.474630527,4.474630527
HORVU1Hr1G095140.1,34,aBP7,2,4,2,1,75.5,75.5,23359.13349,23.35913349,23.35913349
HORVU1Hr1G095400.2,34,aBP7,2,4,2,1,75.5,75.5,78329.46331,78.32946331,78.32946331
HORVU2Hr1G002440.9,34,aBP7,2,4,2,1,75.5,75.5,1748.366184,1.748366184,1.748366184
HORVU2Hr1G005170.4,34,aBP7,2,4,2,1,75.5,75.5,158716.4547,158.7164547,158.7164547
HORVU2Hr1G005650.9,34,aBP7,2,4,2,1,75.5,75.5,437.9289218,0.437928922,0.437928922
HORVU2Hr1G010870.9,34,aBP7,2,4,2,1,75.5,75.5,8800.40317,8.80040317,8.80040317
HORVU2Hr1G010890.3,34,aBP7,2,4,2,1,75.5,75.5,113612.8573,113.6128573,113.6128573
HORVU2Hr1G013680.3,34,aBP7,2,4,2,1,75.5,75.5,23372.60464,23.37260464,23.37260464
HORVU2Hr1G016040.9,34,aBP7,2,4,2,1,75.5,75.5,17538.67762,17.53867762,17.53867762
HORVU2Hr1G017450.6,34,aBP7,2,4,2,1,75.5,75.5,117627.7547,117.6277547,117.6277547
HORVU2Hr1G017450.8,34,aBP7,2,4,2,1,75.5,75.5,162519.1322,162.5191322,162.5191322
HORVU2Hr1G017770.8,34,aBP7,2,4,2,1,75.5,75.5,21018.28448,21.01828448,21.01828448
HORVU2Hr1G018430.1,34,aBP7,2,4,2,1,75.5,75.5,87974.87547,87.97487547,87.97487547
HORVU2Hr1G018700.1,34,aBP7,2,4,2,1,75.5,75.5,20826.72659,20.82672659,20.82672659
HORVU2Hr1G018820.1,34,aBP7,2,4,2,1,75.5,75.5,20300.69779,20.30069779,20.30069779
HORVU2Hr1G019160.1,34,aBP7,2,4,2,1,75.5,75.5,28327.74892,28.32774892,28.32774892
HORVU2Hr1G019790.9,34,aBP7,2,4,2,1,75.5,75.5,38630.82814,38.63082814,38.63082814
HORVU2Hr1G020270.4,34,aBP7,2,4,2,1,75.5,75.5,19883.47864,19.88347864,19.88347864
HORVU2Hr1G021110.1,34,aBP7,2,4,2,1,75.5,75.5,125643.6421,125.6436421,125.6436421
HORVU2Hr1G022090.4,34,aBP7,2,4,2,1,75.5,75.5,172603.5083,172.6035083,172.6035083
HORVU2Hr1G023590.11,34,aBP7,2,4,2,1,75.5,75.5,6530.806985,6.530806985,6.530806985
HORVU2Hr1G023590.3,34,aBP7,2,4,2,1,75.5,75.5,196249.0156,196.2490156,196.2490156
HORVU2Hr1G025930.2,34,aBP7,2,4,2,1,75.5,75.5,6341.674321,6.341674321,6.341674321
HORVU2Hr1G026810.1,34,aBP7,2,4,2,1,75.5,75.5,584744.8675,584.7448675,584.7448675
HORVU2Hr1G029870.4,34,aBP7,2,4,2,1,75.5,75.5,1765.405583,1.765405583,1.765405583
HORVU2Hr1G030870.1,34,aBP7,2,4,2,1,75.5,75.5,463823.7629,463.8237629,463.8237629
HORVU2Hr1G030880.3,34,aBP7,2,4,2,1,75.5,75.5,65790.8468,65.7908468,65.7908468
HORVU2Hr1G031450.7,34,aBP7,2,4,2,1,75.5,75.5,60865.03397,60.86503397,60.86503397
HORVU2Hr1G033100.1,34,aBP7,2,4,2,1,75.5,75.5,14631.99231,14.63199231,14.63199231
HORVU2Hr1G036950.1,34,aBP7,2,4,2,1,75.5,75.5,7225.285671,7.225285671,7.225285671
HORVU2Hr1G040570.2,34,aBP7,2,4,2,1,75.5,75.5,49047.54948,49.04754948,49.04754948
HORVU2Hr1G042280.4,34,aBP7,2,4,2,1,75.5,75.5,9100.710836,9.100710836,9.100710836
HORVU2Hr1G043890.6,34,aBP7,2,4,2,1,75.5,75.5,108844.0164,108.8440164,108.8440164
HORVU2Hr1G043900.3,34,aBP7,2,4,2,1,75.5,75.5,54401.43413,54.40143413,54.40143413
HORVU2Hr1G045340.1,34,aBP7,2,4,2,1,75.5,75.5,69166.14264,69.16614264,69.16614264
HORVU2Hr1G052880.2,34,aBP7,2,4,2,1,75.5,75.5,888.1423036,0.888142304,0.888142304
HORVU2Hr1G056360.4,34,aBP7,2,4,2,1,75.5,75.5,33613.55954,33.61355954,33.61355954
HORVU2Hr1G059620.1,34,aBP7,2,4,2,1,75.5,75.5,10949.20695,10.94920695,10.94920695
HORVU2Hr1G061040.9,34,aBP7,2,4,2,1,75.5,75.5,3819.908317,3.819908317,3.819908317
HORVU2Hr1G063210.3,34,aBP7,2,4,2,1,75.5,75.5,27533.38597,27.53338597,27.53338597
HORVU2Hr1G063880.5,34,aBP7,2,4,2,1,75.5,75.5,3666.172285,3.666172285,3.666172285
HORVU2Hr1G065120.2,34,aBP7,2,4,2,1,75.5,75.5,112540.0053,112.5400053,112.5400053
HORVU2Hr1G067370.7,34,aBP7,2,4,2,1,75.5,75.5,65088.57881,65.08857881,65.08857881
HORVU2Hr1G070140.4,34,aBP7,2,4,2,1,75.5,75.5,8415.66586,8.41566586,8.41566586
HORVU2Hr1G072500.34,34,aBP7,2,4,2,1,75.5,75.5,22873.14793,22.87314793,22.87314793
HORVU2Hr1G072660.2,34,aBP7,2,4,2,1,75.5,75.5,12941.23921,12.94123921,12.94123921
HORVU2Hr1G073150.3,34,aBP7,2,4,2,1,75.5,75.5,8751.487375,8.751487375,8.751487375
HORVU2Hr1G073760.2,34,aBP7,2,4,2,1,75.5,75.5,19632.7307,19.6327307,19.6327307
HORVU2Hr1G077120.8,34,aBP7,2,4,2,1,75.5,75.5,84179.8927,84.1798927,84.1798927
HORVU2Hr1G077710.2,34,aBP7,2,4,2,1,75.5,75.5,96529.53299,96.52953299,96.52953299
HORVU2Hr1G080070.3,34,aBP7,2,4,2,1,75.5,75.5,1878.574127,1.878574127,1.878574127
HORVU2Hr1G080340.2,34,aBP7,2,4,2,1,75.5,75.5,19213.18323,19.21318323,19.21318323
HORVU2Hr1G080630.8,34,aBP7,2,4,2,1,75.5,75.5,69109.27196,69.10927196,69.10927196
HORVU2Hr1G081230.1,34,aBP7,2,4,2,1,75.5,75.5,254.864529,0.254864529,0.254864529
HORVU2Hr1G084130.4,34,aBP7,2,4,2,1,75.5,75.5,64244.03125,64.24403125,64.24403125
HORVU2Hr1G086360.4,34,aBP7,2,4,2,1,75.5,75.5,24869.02397,24.86902397,24.86902397
HORVU2Hr1G086390.6,34,aBP7,2,4,2,1,75.5,75.5,28011.85734,28.01185734,28.01185734
HORVU2Hr1G087970.2,34,aBP7,2,4,2,1,75.5,75.5,54753.12848,54.75312848,54.75312848
HORVU2Hr1G088560.1,34,aBP7,2,4,2,1,75.5,75.5,44520.31688,44.52031688,44.52031688
HORVU2Hr1G088760.1,34,aBP7,2,4,2,1,75.5,75.5,71597.64135,71.59764135,71.59764135
HORVU2Hr1G089160.8,34,aBP7,2,4,2,1,75.5,75.5,2072.165734,2.072165734,2.072165734
HORVU2Hr1G090750.1,34,aBP7,2,4,2,1,75.5,75.5,283187.8251,283.1878251,283.1878251
HORVU2Hr1G093030.1,34,aBP7,2,4,2,1,75.5,75.5,11558.00698,11.55800698,11.55800698
HORVU2Hr1G094510.1,34,aBP7,2,4,2,1,75.5,75.5,13989.74519,13.98974519,13.98974519
HORVU2Hr1G096960.1,34,aBP7,2,4,2,1,75.5,75.5,27581.41295,27.58141295,27.58141295
HORVU2Hr1G098160.3,34,aBP7,2,4,2,1,75.5,75.5,152173.3907,152.1733907,152.1733907
HORVU2Hr1G099230.7,34,aBP7,2,4,2,1,75.5,75.5,23467.45898,23.46745898,23.46745898
HORVU2Hr1G099870.2,34,aBP7,2,4,2,1,75.5,75.5,9094.407131,9.094407131,9.094407131
HORVU2Hr1G100970.4,34,aBP7,2,4,2,1,75.5,75.5,17038.99883,17.03899883,17.03899883
HORVU2Hr1G102330.2,34,aBP7,2,4,2,1,75.5,75.5,5501.247714,5.501247714,5.501247714
HORVU2Hr1G103310.2,34,aBP7,2,4,2,1,75.5,75.5,53419.66448,53.41966448,53.41966448
HORVU2Hr1G105760.1,34,aBP7,2,4,2,1,75.5,75.5,1206.849319,1.206849319,1.206849319
HORVU2Hr1G108000.3,34,aBP7,2,4,2,1,75.5,75.5,1257.259964,1.257259964,1.257259964
HORVU2Hr1G110110.3,34,aBP7,2,4,2,1,75.5,75.5,12510.78882,12.51078882,12.51078882
HORVU2Hr1G110120.3,34,aBP7,2,4,2,1,75.5,75.5,125868.6205,125.8686205,125.8686205
HORVU2Hr1G111070.3,34,aBP7,2,4,2,1,75.5,75.5,10607.43386,10.60743386,10.60743386
HORVU2Hr1G113180.3,34,aBP7,2,4,2,1,75.5,75.5,458.8735081,0.458873508,0.458873508
HORVU2Hr1G113460.3,34,aBP7,2,4,2,1,75.5,75.5,470.8839907,0.470883991,0.470883991
HORVU2Hr1G117740.2,34,aBP7,2,4,2,1,75.5,75.5,793.6081153,0.793608115,0.793608115
HORVU2Hr1G120880.7,34,aBP7,2,4,2,1,75.5,75.5,3121.0014,3.1210014,3.1210014
HORVU2Hr1G121990.6,34,aBP7,2,4,2,1,75.5,75.5,58932.68817,58.93268817,58.93268817
HORVU2Hr1G122260.1,34,aBP7,2,4,2,1,75.5,75.5,455193.1842,455.1931842,455.1931842
HORVU2Hr1G122280.1,34,aBP7,2,4,2,1,75.5,75.5,443497.6897,443.4976897,443.4976897
HORVU2Hr1G125200.3,34,aBP7,2,4,2,1,75.5,75.5,271.5335955,0.271533595,0.271533595
HORVU3Hr1G002780.8,34,aBP7,2,4,2,1,75.5,75.5,13705.09842,13.70509842,13.70509842
HORVU3Hr1G003050.7,34,aBP7,2,4,2,1,75.5,75.5,30724.10541,30.72410541,30.72410541
HORVU3Hr1G004140.1,34,aBP7,2,4,2,1,75.5,75.5,26630.77502,26.63077502,26.63077502
HORVU3Hr1G004300.1,34,aBP7,2,4,2,1,75.5,75.5,993.7580737,0.993758074,0.993758074
HORVU3Hr1G006530.1,34,aBP7,2,4,2,1,75.5,75.5,211636.6516,211.6366516,211.6366516
HORVU3Hr1G007500.4,34,aBP7,2,4,2,1,75.5,75.5,15631.02981,15.63102981,15.63102981
HORVU3Hr1G007500.6,34,aBP7,2,4,2,1,75.5,75.5,19144.52585,19.14452585,19.14452585
HORVU3Hr1G010530.7,34,aBP7,2,4,2,1,75.5,75.5,20417.00807,20.41700807,20.41700807
HORVU3Hr1G013060.1,34,aBP7,2,4,2,1,75.5,75.5,512142.5892,512.1425892,512.1425892
HORVU3Hr1G013350.1,34,aBP7,2,4,2,1,75.5,75.5,288836.0655,288.8360655,288.8360655
HORVU3Hr1G013680.1,34,aBP7,2,4,2,1,75.5,75.5,797948.0742,797.9480742,797.9480742
HORVU3Hr1G013880.7,34,aBP7,2,4,2,1,75.5,75.5,2449.960366,2.449960366,2.449960366
HORVU3Hr1G014120.1,34,aBP7,2,4,2,1,75.5,75.5,54743.39464,54.74339464,54.74339464
HORVU3Hr1G014730.5,34,aBP7,2,4,2,1,75.5,75.5,28446.95935,28.44695935,28.44695935
HORVU3Hr1G015190.4,34,aBP7,2,4,2,1,75.5,75.5,25058.92787,25.05892787,25.05892787
HORVU3Hr1G017700.4,34,aBP7,2,4,2,1,75.5,75.5,23812.77342,23.81277342,23.81277342
HORVU3Hr1G019540.5,34,aBP7,2,4,2,1,75.5,75.5,2929.165749,2.929165749,2.929165749
HORVU3Hr1G020230.3,34,aBP7,2,4,2,1,75.5,75.5,9001.833753,9.001833753,9.001833753
HORVU3Hr1G020250.8,34,aBP7,2,4,2,1,75.5,75.5,15447.13974,15.44713974,15.44713974
HORVU3Hr1G020390.1,34,aBP7,2,4,2,1,75.5,75.5,1080.656161,1.080656161,1.080656161
HORVU3Hr1G020520.2,34,aBP7,2,4,2,1,75.5,75.5,273159.5228,273.1595228,273.1595228
HORVU3Hr1G021700.2,34,aBP7,2,4,2,1,75.5,75.5,513.1889066,0.513188907,0.513188907
HORVU3Hr1G026880.2,34,aBP7,2,4,2,1,75.5,75.5,9716.354143,9.716354143,9.716354143
HORVU3Hr1G028990.1,34,aBP7,2,4,2,1,75.5,75.5,667.4953532,0.667495353,0.667495353
HORVU3Hr1G030770.8,34,aBP7,2,4,2,1,75.5,75.5,732.3011514,0.732301151,0.732301151
HORVU3Hr1G030970.1,34,aBP7,2,4,2,1,75.5,75.5,697.0976311,0.697097631,0.697097631
HORVU3Hr1G033520.2,34,aBP7,2,4,2,1,75.5,75.5,2710.881882,2.710881882,2.710881882
HORVU3Hr1G036150.9,34,aBP7,2,4,2,1,75.5,75.5,1040.558966,1.040558966,1.040558966
HORVU3Hr1G038010.7,34,aBP7,2,4,2,1,75.5,75.5,79259.79723,79.25979723,79.25979723
HORVU3Hr1G038190.1,34,aBP7,2,4,2,1,75.5,75.5,27703.29174,27.70329174,27.70329174
HORVU3Hr1G039050.2,34,aBP7,2,4,2,1,75.5,75.5,68623.07959,68.62307959,68.62307959
HORVU3Hr1G040040.1,34,aBP7,2,4,2,1,75.5,75.5,204.3533091,0.204353309,0.204353309
HORVU3Hr1G048090.4,34,aBP7,2,4,2,1,75.5,75.5,32343.7079,32.3437079,32.3437079
HORVU3Hr1G049610.1,34,aBP7,2,4,2,1,75.5,75.5,5775.786278,5.775786278,5.775786278
HORVU3Hr1G050870.9,34,aBP7,2,4,2,1,75.5,75.5,2348.157112,2.348157112,2.348157112
HORVU3Hr1G054640.2,34,aBP7,2,4,2,1,75.5,75.5,7985.452566,7.985452566,7.985452566
HORVU3Hr1G057090.8,34,aBP7,2,4,2,1,75.5,75.5,1388.735225,1.388735225,1.388735225
HORVU3Hr1G057890.1,34,aBP7,2,4,2,1,75.5,75.5,8923.151591,8.923151591,8.923151591
HORVU3Hr1G058460.4,34,aBP7,2,4,2,1,75.5,75.5,964.1007481,0.964100748,0.964100748
HORVU3Hr1G059030.1,34,aBP7,2,4,2,1,75.5,75.5,1618.342262,1.618342262,1.618342262
HORVU3Hr1G059060.9,34,aBP7,2,4,2,1,75.5,75.5,6079.96,6.07996,6.07996
HORVU3Hr1G060800.2,34,aBP7,2,4,2,1,75.5,75.5,119808.6502,119.8086502,119.8086502
HORVU3Hr1G062040.1,34,aBP7,2,4,2,1,75.5,75.5,32546.55542,32.54655542,32.54655542
HORVU3Hr1G063670.3,34,aBP7,2,4,2,1,75.5,75.5,64050.17942,64.05017942,64.05017942
HORVU3Hr1G064470.3,34,aBP7,2,4,2,1,75.5,75.5,6948.704816,6.948704816,6.948704816
HORVU3Hr1G066340.2,34,aBP7,2,4,2,1,75.5,75.5,12756.74567,12.75674567,12.75674567
HORVU3Hr1G066430.3,34,aBP7,2,4,2,1,75.5,75.5,3672.416076,3.672416076,3.672416076
HORVU3Hr1G067040.5,34,aBP7,2,4,2,1,75.5,75.5,6750.198474,6.750198474,6.750198474
HORVU3Hr1G067470.6,34,aBP7,2,4,2,1,75.5,75.5,416.1251294,0.416125129,0.416125129
HORVU3Hr1G070850.1,34,aBP7,2,4,2,1,75.5,75.5,78892.45015,78.89245015,78.89245015
HORVU3Hr1G071370.2,34,aBP7,2,4,2,1,75.5,75.5,45355.86471,45.35586471,45.35586471
HORVU3Hr1G071490.2,34,aBP7,2,4,2,1,75.5,75.5,165448.6619,165.4486619,165.4486619
HORVU3Hr1G073020.6,34,aBP7,2,4,2,1,75.5,75.5,6168.76096,6.16876096,6.16876096
HORVU3Hr1G073220.8,34,aBP7,2,4,2,1,75.5,75.5,250437.1786,250.4371786,250.4371786
HORVU3Hr1G073230.9,34,aBP7,2,4,2,1,75.5,75.5,26827.69222,26.82769222,26.82769222
HORVU3Hr1G073780.1,34,aBP7,2,4,2,1,75.5,75.5,315.2166169,0.315216617,0.315216617
HORVU3Hr1G074040.3,34,aBP7,2,4,2,1,75.5,75.5,8288.090594,8.288090594,8.288090594
HORVU3Hr1G078270.3,34,aBP7,2,4,2,1,75.5,75.5,892.0872423,0.892087242,0.892087242
HORVU3Hr1G079700.1,34,aBP7,2,4,2,1,75.5,75.5,70309.73093,70.30973093,70.30973093
HORVU3Hr1G080130.4,34,aBP7,2,4,2,1,75.5,75.5,20603.73301,20.60373301,20.60373301
HORVU3Hr1G080530.8,34,aBP7,2,4,2,1,75.5,75.5,76060.47761,76.06047761,76.06047761
HORVU3Hr1G081170.7,34,aBP7,2,4,2,1,75.5,75.5,15545.53528,15.54553528,15.54553528
HORVU3Hr1G085420.13,34,aBP7,2,4,2,1,75.5,75.5,4643.234432,4.643234432,4.643234432
HORVU3Hr1G086050.1,34,aBP7,2,4,2,1,75.5,75.5,8608.94463,8.60894463,8.60894463
HORVU3Hr1G088540.1,34,aBP7,2,4,2,1,75.5,75.5,475512.9483,475.5129483,475.5129483
HORVU3Hr1G088570.1,34,aBP7,2,4,2,1,75.5,75.5,3505.671521,3.505671521,3.505671521
HORVU3Hr1G089980.1,34,aBP7,2,4,2,1,75.5,75.5,2860.825713,2.860825713,2.860825713
HORVU3Hr1G090190.1,34,aBP7,2,4,2,1,75.5,75.5,186071.5726,186.0715726,186.0715726
HORVU3Hr1G091800.1,34,aBP7,2,4,2,1,75.5,75.5,19530.44179,19.53044179,19.53044179
HORVU3Hr1G091920.4,34,aBP7,2,4,2,1,75.5,75.5,179925.6924,179.9256924,179.9256924
HORVU3Hr1G092970.17,34,aBP7,2,4,2,1,75.5,75.5,13159.73265,13.15973265,13.15973265
HORVU3Hr1G093050.9,34,aBP7,2,4,2,1,75.5,75.5,8969.963343,8.969963343,8.969963343
HORVU3Hr1G093350.3,34,aBP7,2,4,2,1,75.5,75.5,71049.81802,71.04981802,71.04981802
HORVU3Hr1G093400.2,34,aBP7,2,4,2,1,75.5,75.5,19441.26465,19.44126465,19.44126465
HORVU3Hr1G096050.4,34,aBP7,2,4,2,1,75.5,75.5,60372.13136,60.37213136,60.37213136
HORVU3Hr1G097800.1,34,aBP7,2,4,2,1,75.5,75.5,10125.09316,10.12509316,10.12509316
HORVU3Hr1G097950.2,34,aBP7,2,4,2,1,75.5,75.5,60725.92163,60.72592163,60.72592163
HORVU3Hr1G100350.2,34,aBP7,2,4,2,1,75.5,75.5,36607.15143,36.60715143,36.60715143
HORVU3Hr1G105020.3,34,aBP7,2,4,2,1,75.5,75.5,8245.30178,8.24530178,8.24530178
HORVU3Hr1G105630.8,34,aBP7,2,4,2,1,75.5,75.5,19778.23037,19.77823037,19.77823037
HORVU3Hr1G105820.2,34,aBP7,2,4,2,1,75.5,75.5,3099.199884,3.099199884,3.099199884
HORVU3Hr1G111740.2,34,aBP7,2,4,2,1,75.5,75.5,4192.393955,4.192393955,4.192393955
HORVU3Hr1G111760.4,34,aBP7,2,4,2,1,75.5,75.5,36998.56013,36.99856013,36.99856013
HORVU3Hr1G112350.2,34,aBP7,2,4,2,1,75.5,75.5,236612.3258,236.6123258,236.6123258
HORVU3Hr1G113120.2,34,aBP7,2,4,2,1,75.5,75.5,365273.7843,365.2737843,365.2737843
HORVU3Hr1G113620.1,34,aBP7,2,4,2,1,75.5,75.5,5506.00028,5.50600028,5.50600028
HORVU3Hr1G114360.3,34,aBP7,2,4,2,1,75.5,75.5,5863.741956,5.863741956,5.863741956
HORVU3Hr1G115820.6,34,aBP7,2,4,2,1,75.5,75.5,12026.2325,12.0262325,12.0262325
HORVU3Hr1G117550.1,34,aBP7,2,4,2,1,75.5,75.5,5101.097561,5.101097561,5.101097561
HORVU3Hr1G117570.6,34,aBP7,2,4,2,1,75.5,75.5,41779.18261,41.77918261,41.77918261
HORVU3Hr1G117590.6,34,aBP7,2,4,2,1,75.5,75.5,66519.47626,66.51947626,66.51947626
HORVU3Hr1G117630.2,34,aBP7,2,4,2,1,75.5,75.5,13620.87637,13.62087637,13.62087637
HORVU3Hr1G117650.1,34,aBP7,2,4,2,1,75.5,75.5,1625.707968,1.625707968,1.625707968
HORVU4Hr1G001220.3,34,aBP7,2,4,2,1,75.5,75.5,17223.03649,17.22303649,17.22303649
HORVU4Hr1G002270.3,34,aBP7,2,4,2,1,75.5,75.5,54920.95364,54.92095364,54.92095364
HORVU4Hr1G002510.4,34,aBP7,2,4,2,1,75.5,75.5,387.6995273,0.387699527,0.387699527
HORVU4Hr1G002650.2,34,aBP7,2,4,2,1,75.5,75.5,155724.1797,155.7241797,155.7241797
HORVU4Hr1G002800.3,34,aBP7,2,4,2,1,75.5,75.5,816635.3651,816.6353651,816.6353651
HORVU4Hr1G002800.4,34,aBP7,2,4,2,1,75.5,75.5,66305.08704,66.30508704,66.30508704
HORVU4Hr1G004410.3,34,aBP7,2,4,2,1,75.5,75.5,2931.924932,2.931924932,2.931924932
HORVU4Hr1G005100.1,34,aBP7,2,4,2,1,75.5,75.5,92165.35663,92.16535663,92.16535663
HORVU4Hr1G005540.1,34,aBP7,2,4,2,1,75.5,75.5,22981.31966,22.98131966,22.98131966
HORVU4Hr1G005800.1,34,aBP7,2,4,2,1,75.5,75.5,84361.60335,84.36160335,84.36160335
HORVU4Hr1G005920.42,34,aBP7,2,4,2,1,75.5,75.5,129303.6316,129.3036316,129.3036316
HORVU4Hr1G007370.1,34,aBP7,2,4,2,1,75.5,75.5,146150.8001,146.1508001,146.1508001
HORVU4Hr1G007620.2,34,aBP7,2,4,2,1,75.5,75.5,90039.58867,90.03958867,90.03958867
HORVU4Hr1G008310.9,34,aBP7,2,4,2,1,75.5,75.5,172537.2427,172.5372427,172.5372427
HORVU4Hr1G008990.1,34,aBP7,2,4,2,1,75.5,75.5,4632.829075,4.632829075,4.632829075
HORVU4Hr1G009520.1,34,aBP7,2,4,2,1,75.5,75.5,50819.09437,50.81909437,50.81909437
HORVU4Hr1G010390.27,34,aBP7,2,4,2,1,75.5,75.5,31099.99657,31.09999657,31.09999657
HORVU4Hr1G010750.2,34,aBP7,2,4,2,1,75.5,75.5,13783.53066,13.78353066,13.78353066
HORVU4Hr1G011850.9,34,aBP7,2,4,2,1,75.5,75.5,1515.077562,1.515077562,1.515077562
HORVU4Hr1G013480.1,34,aBP7,2,4,2,1,75.5,75.5,393243.4275,393.2434275,393.2434275
HORVU4Hr1G014460.1,34,aBP7,2,4,2,1,75.5,75.5,47751.83986,47.75183986,47.75183986
HORVU4Hr1G016810.8,34,aBP7,2,4,2,1,75.5,75.5,94951.52413,94.95152413,94.95152413
HORVU4Hr1G019980.2,34,aBP7,2,4,2,1,75.5,75.5,64439.50736,64.43950736,64.43950736
HORVU4Hr1G022280.5,34,aBP7,2,4,2,1,75.5,75.5,60931.256,60.931256,60.931256
HORVU4Hr1G022420.5,34,aBP7,2,4,2,1,75.5,75.5,286.6005333,0.286600533,0.286600533
HORVU4Hr1G022780.2,34,aBP7,2,4,2,1,75.5,75.5,47783.57174,47.78357174,47.78357174
HORVU4Hr1G023570.2,34,aBP7,2,4,2,1,75.5,75.5,37056.56806,37.05656806,37.05656806
HORVU4Hr1G024710.3,34,aBP7,2,4,2,1,75.5,75.5,2483.502517,2.483502517,2.483502517
HORVU4Hr1G033200.1,34,aBP7,2,4,2,1,75.5,75.5,133114.7863,133.1147863,133.1147863
HORVU4Hr1G038960.2,34,aBP7,2,4,2,1,75.5,75.5,68728.80471,68.72880471,68.72880471
HORVU4Hr1G040660.4,34,aBP7,2,4,2,1,75.5,75.5,3526.531686,3.526531686,3.526531686
HORVU4Hr1G043910.3,34,aBP7,2,4,2,1,75.5,75.5,481290.0609,481.2900609,481.2900609
HORVU4Hr1G049670.2,34,aBP7,2,4,2,1,75.5,75.5,8089.825418,8.089825418,8.089825418
HORVU4Hr1G050210.1,34,aBP7,2,4,2,1,75.5,75.5,333139.1199,333.1391199,333.1391199
HORVU4Hr1G051010.4,34,aBP7,2,4,2,1,75.5,75.5,2035.47172,2.03547172,2.03547172
HORVU4Hr1G051320.3,34,aBP7,2,4,2,1,75.5,75.5,90820.19229,90.82019229,90.82019229
HORVU4Hr1G051780.1,34,aBP7,2,4,2,1,75.5,75.5,25784.00429,25.78400429,25.78400429
HORVU4Hr1G055230.2,34,aBP7,2,4,2,1,75.5,75.5,124704.2065,124.7042065,124.7042065
HORVU4Hr1G055800.1,34,aBP7,2,4,2,1,75.5,75.5,4461.341293,4.461341293,4.461341293
HORVU4Hr1G056050.5,34,aBP7,2,4,2,1,75.5,75.5,21421.19782,21.42119782,21.42119782
HORVU4Hr1G057210.3,34,aBP7,2,4,2,1,75.5,75.5,96885.25666,96.88525666,96.88525666
HORVU4Hr1G057910.5,34,aBP7,2,4,2,1,75.5,75.5,18360.73501,18.36073501,18.36073501
HORVU4Hr1G059130.9,34,aBP7,2,4,2,1,75.5,75.5,109262.6017,109.2626017,109.2626017
HORVU4Hr1G059260.1,34,aBP7,2,4,2,1,75.5,75.5,225013.5697,225.0135697,225.0135697
HORVU4Hr1G059270.1,34,aBP7,2,4,2,1,75.5,75.5,100865.1713,100.8651713,100.8651713
HORVU4Hr1G059390.1,34,aBP7,2,4,2,1,75.5,75.5,7416.869696,7.416869696,7.416869696
HORVU4Hr1G060720.2,34,aBP7,2,4,2,1,75.5,75.5,79646.04919,79.64604919,79.64604919
HORVU4Hr1G060760.1,34,aBP7,2,4,2,1,75.5,75.5,55834.66084,55.83466084,55.83466084
HORVU4Hr1G062440.7,34,aBP7,2,4,2,1,75.5,75.5,9962.687411,9.962687411,9.962687411
HORVU4Hr1G063350.1,34,aBP7,2,4,2,1,75.5,75.5,72744.86155,72.74486155,72.74486155
HORVU4Hr1G065100.3,34,aBP7,2,4,2,1,75.5,75.5,26617.11356,26.61711356,26.61711356
HORVU4Hr1G066270.8,34,aBP7,2,4,2,1,75.5,75.5,108404.7846,108.4047846,108.4047846
HORVU4Hr1G067430.3,34,aBP7,2,4,2,1,75.5,75.5,11314.35611,11.31435611,11.31435611
HORVU4Hr1G068460.4,34,aBP7,2,4,2,1,75.5,75.5,3856.85155,3.85685155,3.85685155
HORVU4Hr1G069280.4,34,aBP7,2,4,2,1,75.5,75.5,14490.47726,14.49047726,14.49047726
HORVU4Hr1G070370.1,34,aBP7,2,4,2,1,75.5,75.5,126188.8714,126.1888714,126.1888714
HORVU4Hr1G070970.4,34,aBP7,2,4,2,1,75.5,75.5,536032.5871,536.0325871,536.0325871
HORVU4Hr1G072010.6,34,aBP7,2,4,2,1,75.5,75.5,97611.82795,97.61182795,97.61182795
HORVU4Hr1G073120.1,34,aBP7,2,4,2,1,75.5,75.5,30494.71159,30.49471159,30.49471159
HORVU4Hr1G073630.6,34,aBP7,2,4,2,1,75.5,75.5,6166.23623,6.16623623,6.16623623
HORVU4Hr1G074750.2,34,aBP7,2,4,2,1,75.5,75.5,35734.37714,35.73437714,35.73437714
HORVU4Hr1G075710.3,34,aBP7,2,4,2,1,75.5,75.5,207843.6448,207.8436448,207.8436448
HORVU4Hr1G077240.2,34,aBP7,2,4,2,1,75.5,75.5,5017.125439,5.017125439,5.017125439
HORVU4Hr1G078750.3,34,aBP7,2,4,2,1,75.5,75.5,254.5654321,0.254565432,0.254565432
HORVU4Hr1G078820.6,34,aBP7,2,4,2,1,75.5,75.5,11793.2828,11.7932828,11.7932828
HORVU4Hr1G080640.4,34,aBP7,2,4,2,1,75.5,75.5,6683.918516,6.683918516,6.683918516
HORVU4Hr1G081390.1,34,aBP7,2,4,2,1,75.5,75.5,809.5338897,0.80953389,0.80953389
HORVU4Hr1G081640.1,34,aBP7,2,4,2,1,75.5,75.5,1568631.479,1568.631479,1568.631479
HORVU4Hr1G081660.1,34,aBP7,2,4,2,1,75.5,75.5,920557.7142,920.5577142,920.5577142
